Quartet for Flute, Viola, Guitar and Cello D96 in G Schubert, Franz
Vida Breve: Interlude and Spanish Dance Falla, Manuel de
Violin Concerto TWV 52:G1 in G Telemann, Georg Philipp
Preludes: No2 Gershwin, George
Thais: Meditation Massenet, Jules
Symphony No 7 in C sharp minor Op131 Prokofiev, Serge
99. An American in Paris Gershwin, George
Symphony No 21 in D (Perger 42) Haydn, Michael
Symphony No 3 in E flat Op97 "Rhenish" Schumann, Robert
Austria-Marsch Op20 Strauss, Johann Jr
March K237 in D Mozart, Wolfgang Amadeus
Wind Quartet G262/1 in C Boccherini, Luigi
Impromptus D899: No2 in E flat Schubert, Franz
Hungarian Rhapsody No  5 Liszt, Franz
The Twelve Days of Christmas (Arr. Rutter) Trad
Indra-Quadrille Op122 Strauss, Johann Jr
Symphony No 1 in A flat Op55 Elgar, Edward
Bacchanal Op128 No4 Reger, Max
Symphony No  5 in D minor Op47 Shostakovich, Dmitri
Piano Sonata Op24 No2 in B flat Clementi, Muzio
Bagatelles Op126: No2 in G minor Beethoven, Ludwig van
Le Temple de la Gloire Overture Rameau, Jean-Philippe
Concerto RV120 in C minor Vivaldi, Antonio
Fantasia on Greensleeves Vaughan Williams, Ralph
Flute Sonata in C Op3 No3 Bellinzani, Paolo
Richard III: Prelude Walton, William
Piano Sonata D959 in A Schubert, Franz
Symphony No 40 in F Haydn, Michael
Violin Concerto RV357 in A minor Vivaldi, Antonio
Orpheus in the Underworld Overture Offenbach, Jacques
Fantasia on a Theme By Thomas Tallis Vaughan Williams, Ralph
Boris Godunov: Introduction and Polonaise Mussorgsky, Modest
Wind Quintet Op100 No21 in E flat Reicha, Antonin
Variations on "Taendeln und Scherzen" WoO76 Beethoven, Ludwig van
Giselle: Valse Adam, Adolphe
Piano Quartet K478 in G minor Mozart, Wolfgang Amadeus
Symphony No 43 in F K76 Mozart, Wolfgang Amadeus
Suite Bergamasque: No3 Clair de Lune Debussy, Claude
Wassail Dances (3) Lane, Philip
William Tell Overture Rossini, Gioacchino
Hungarian Rhapsody No 13 Liszt, Franz
Der Traum: Marcia Turchesca Haydn, Michael
Liebestraum No 3 in A flat Liszt, Franz
Violin Concerto in G Tartini, Giuseppe
On Hearing the First Cuckoo in Spring Delius, Frederick
Serenade No 2 Martinu, Bohuslav
Traviata: Prelude to Act I Verdi, Giuseppe
Leopard Rota, Nino
Wiener Blut Walzer Op354 Strauss, Johann Jr
Oshos valses poeticos Granados, Enrique
Excursions Op20 Barber, Samuel
WTC BWV890 Prelude and Fugue in B flat Bach, Johann Sebastian
Slavonic Dances Op46: No3 in A flat Dvorak, Antonin
Ballade Op46 Barber, Samuel
Flute Sonata HWV379 in E minor Handel, George Frideric
Songs without Words Op 67: No6 in E "Lullaby" Mendelssohn, Felix
Symphony No 2 in F sharp minor Op9 "Antar" Rimsky-Korsakov, Nikolai
Carnival of the Animals: The Swan Saint-Saens, Camille
Consecration of the House Overture Op124 Beethoven, Ludwig van
Orchestra Suite (Overture) No 1 in C BWV1066 Bach, Johann Sebastian
Distressed Innocence  Suite Purcell, Henry
Cello Concerto Sullivan, Arthur
Much Ado about Nothing Suite Op11 Korngold, Erich Wolfgang
Four Seasons: RV293 Autumn Concerto in F Vivaldi, Antonio
Allemande du Prince Susato, Tielman
Romeo and Juliet Fantasy Overture (First Version) Tchaikovsky, Peter Ilyich
Oboe Sonata in G Op71 No1 Devienne, Francois
Irish Dances Op126 Arnold, Malcolm
Passacalio Marini, Biagio
Concerto for Orchestra: Intermezzo Bartok, Bela
Symphony No  45 in F sharp minor "Farewell" Haydn, Joseph
Violin Concerto No 1 in D Op6 Paganini, Nicolo
Man Who Knew Too Much: Prelude Herrmann, Bernard
Clarinet Concerto Copland, Aaron
Swedish Rhapsody No 1 Op19 "Midsommarvaka" Alfven, Hugo
Cello Concerto in B minor Op104 Dvorak, Antonin
Hungarian Dance No  5 Brahms, Johannes
Sonata K491 in D Scarlatti, Domenico
Violin Concerto No 1 in G minor Op26 Bruch, Max
Timon of Athens: Chaconne Purcell, Henry
Oboe Concerto in C Haydn, Joseph
Symphonic Dances: No3 Allegro giocoso Grieg, Edvard
Symphony D25 in D Mozart, Leopold
Blue Danube Waltz Strauss, Johann Jr
Rhapsody Ireland, John
Canzon XVII a 12 Gabrieli, Giovanni
Overture "Portsmouth Point" Walton, William
String Quartet Op 76 No4 in B flat "Dawn" Haydn, Joseph
Faust: Mephisto Waltz No 1 Liszt, Franz
Perfect Fool Op39: Ballet Holst, Gustav
American in Paris Gershwin, George
Violin Concerto in D minor Tartini, Giuseppe
Dances of Marosszek Kodaly, Zoltan
Sylvia Suite Delibes, Leo
Piano Concerto No 2 in A Liszt, Franz
Introduction and Rondo Capriccioso Op28 Saint-Saens, Camille
Cello Concerto RV402 in C minor Vivaldi, Antonio
Divertimento in B flat Telemann, Georg Philipp
Joy to the World Traditional
Symphony No 46 in C K111b Mozart, Wolfgang Amadeus
Londonderry Air Grainger, Percy
Symphony in D Gossec, Francois Joseph
Swanwhite Op54 Sibelius, Jean
Entrance March of the Boyars Halvorsen, Johan
Pan and Syrinx Op49 Nielsen, Carl
Concerto for Recorder and Bassoon in F Telemann, Georg Philipp
LArlesienne: Incidental Music Bizet, Georges
Concerto for Two Guitars Op201 Castelnuovo-Tedesco, Mario
Symphony No 7 in G K45 "Alte Lambacher" Mozart, Wolfgang Amadeus
Danzas Espanolas Op37: No 3 Zarabanda Granados, Enrique
Fantasia D760 in C "Wanderer" Schubert, Franz
Eraclito e Democrito Overture Salieri, Antonio
Serenade K525 in G "Eine kleine Nachtmusik" Mozart, Wolfgang Amadeus
Fugue in E flat Op81 No4 Mendelssohn, Felix
Trumpet Concerto in D Tartini, Giuseppe
Fanfare for the Common Man Copland, Aaron
Violin Concerto No 4 in D minor Paganini, Nicolo
Lucerne Festival Various
Otello: Ballet Verdi, Giuseppe
Guitar Sonata No 2 in E minor Roncalli, Ludovico
Wind Quartet No 5 in D Rossini, Gioacchino
Bagatelle in A minor Wo059 "Fur Elise" Beethoven, Ludwig van
Pavane Op50 Faure, Gabriel
Suite No5 in G Schein, Johann Hermann
Krakowiak Op14 Chopin, Frederic
Wood Dove Op110 Dvorak, Antonin
Prince Igor: Polovetsian Dances Borodin, Alexander
Jolly Robbers Overture Suppe, Franz von
String Quartet Op 76 No3 in C "Emperor" Haydn, Joseph
Romance No 2 in F Op50 Beethoven, Ludwig van
Fairy Queen: Chaconne Purcell, Henry
Barber of Seville Overture Rossini, Gioacchino
Sonata quasi una Fantasia Op56 Castelnuovo-Tedesco, Mario
Entertainer Joplin, Scott
Concerti Grossi Op6: No11 in A Handel, George Frideric
Serenade for Strings in E minor Op20 Elgar, Edward
Faust: Ballet Gounod, Charles
Concerto grosso in D Stoelzel, Gottfried
Concerto Grosso No 5 in D "Saeculum" Muffat, Georg
Notturno No 1 in C Haydn, Joseph
Fantastic Scherzo Op25 Suk, Josef
Faust: Waltz Gounod, Charles
Gedanken auf den Alpen (Waltz) Op172 Strauss, Johann Jr
String Quartet No 12 in F Op96 "American" Dvorak, Antonin
Nabucco: "Va, pensiero, sull ali dorate" Verdi, Giuseppe
Symphonies Op2: No4 in F Boyce, William
Bacchanale Griffes, Charles Tomlinson
Symphony No 5 in D Op107 "Reformation" Mendelssohn, Felix
Barcarolle No 1 Op26 Faure, Gabriel
Serenade for Winds in E flat Op7 Strauss, Richard
Estampes (3) Debussy, Claude
Nocturnes OpPosth: in C sharp minor Chopin, Frederic
Marche Slav Op31 Tchaikovsky, Peter Ilych
Flute Concerto RV437 in G Vivaldi, Antonio
Piano Concerto No 1 in D minor Op15 Brahms, Johannes
Symphony No  76 in E flat Haydn, Joseph
Masques et Bergamasques Op112 (4) Faure, Gabriel
Khovanshchina: Dance of the Persian Slave Girls Mussorgsky, Modest
Symphony No  18 in G Haydn, Joseph
William Tell Overture Rossini, Gioacchino
A Life for the Tsar: Mazurka Glinka, Mikhail
String Quartet K160 in E flat Mozart, Wolfgang Amadeus
Prelude, Fugue et Variation Franck, Cesar
Violin Concerto RV295 in F Vivaldi, Antonio
Adagio for Strings Op11 No2 Barber, Samuel
Sonata for Flute and Harp Rota, Nino
Piano Concerto No 2 in A Liszt, Franz
Ariodante Overture Handel, George Frideric
Prelude and Allegro Kreisler, Fritz
Viola dAmore Concerto RV392 in D Vivaldi, Antonio
Clarinet Concerto No 1 in F minor Op73 Weber, Carl Maria von
Rhapsody in Blue Gershwin, George
"Totus tuus" Op 60 Gorecki, Henryk
Piano Trios H15: No35 in A Haydn, Joseph
Goetterdaemmerung: Rhine Journey Wagner, Richard
Winter Idyll Holst, Gustav
Merry Mount Suite Op31 Hanson, Howard
Symphony in D minor Franck, Cesar
Danzas de Panama (4) Still, William Grant
Sonata for Cello and Harp Castelnuovo-Tedesco, Mario
Symphony No 1 in E minor Price, Florence
Italienischer Walzer Op407 Strauss, Johann Jr
Symphony No   7 in C "Midday" Haydn, Joseph
Danzas Gitanas Op84 (5) Turina, Joaquin
Oboe Concerto Op9 No5 in C Albinoni, Tomaso
Sinfonia Op2 No4 in E flat Beck, Franz Ignaz
Preludes Book1: No10 La Cathedrale Engloutie Debussy, Claude
Symphony No 40 in G minor K550 Mozart, Wolfgang Amadeus
Wind Octet No 2 in B flat Stamitz, Carl
Sonata K450 in G minor Scarlatti, Domenico
Intermezzo Op118 No2 in A Brahms, Johannes
Coriolan Overture Op62 Beethoven, Ludwig van
Prelude No 1 in E minor Villa-Lobos, Heitor
Minuet No 2 in A Puccini, Giacomo
Passacaille Couperin, Louis
Cello Suite BWV1008 in D minor Bach, Johann Sebastian
Piano Sonata No 3 in C minor Op1 No3 Field, John
Ancient Airs and Dances Suite No 3 (4) Respighi, Ottorino
Sonata K546 in G minor Scarlatti, Domenico
Four Seasons: RV265 Spring Concerto in E Vivaldi, Antonio
Symphony No 2 in D Op73 Brahms, Johannes
Victory at Sea Suite Rodgers, Richard
Birds: No2 The Dove Respighi, Ottorino
Suite in E minor Marais, Marin
Piano Concerto No 2 in G minor Op22 Saint-Saens, Camille
Ceremony of Carols: No 6 "As Dew in Aprille" Britten, Benjamin
Organ Concerto No IV in C minor Op10 Stanley, John
Nocturnes Op27: No2 in D flat Chopin, Frederic
Waltz Op18 in E flat "Brillante" Chopin, Frederic
Piano Sonata No 14 in C sharp minor Op27 No2 "Moonlight" Beethoven, Ludwig van
Carmen Bizet, Georges
Finlandia Op26 Sibelius, Jean
Breton Sketches Hedges, Anthony
Concerto RV143 in F minor Vivaldi, Antonio
Agrippina Overture Handel, George Frideric
Piano Septet No 2 in C Op114 "Militaire" Hummel, Johann Nepomuk
Cello Concerto in D G476 Boccherini, Luigi
Adagio for Strings Op11 No2 Barber, Samuel
Hungarian Dance No  4 Brahms, Johannes
Nocturnes Op27: No2 in D flat Chopin, Frederic
The Isle of the Dead Op128 No3 Reger, Max
Solace Joplin, Scott
Sonata for Strings No 1 in G Rossini, Gioacchino
Concierto de Aranjuez Rodrigo, Joaquin
Sonata HWV364a in G minor Handel, George Frideric
Bolero Ravel, Maurice
Feen Overture Wagner, Richard
Violin Concerto No 1 in D Op6 Paganini, Nicolo
Idomeneo Overture Mozart, Wolfgang Amadeus
Divertimento K205 in D Mozart, Wolfgang Amadeus
Exotica: A rhapsody of the South Seas Castelnuovo-Tedesco, Mario
Valses Poeticos: No7 Sentimental Waltz Granados, Enrique
Joys Seven Trad British
Nocturnes Op37: No1 in G minor Chopin, Frederic
Pastoral Suite, Op. 19 Larsson, Lars-Erik
Piano Sonata No  4 in E flat Op7 Beethoven, Ludwig van
String Quartet Op41 No2 in C Boccherini, Luigi
Sonata Espanola Turina, Joaquin
Divertimento Op86 Strauss, Richard
Contredances K609 (5) Mozart, Wolfgang Amadeus
Symphony in D minor Op3 No5 Beck, Franz Ignaz
Roses from the South Op388 Strauss, Johann Jr
Romance in F Minor Op11 Dvorak, Antonin
Symphony No 4 Op29 "The Inextinguishable" Nielsen, Carl
String Quintet Op39 No1 Boccherini, Luigi
Concerto RV159 in A Vivaldi, Antonio
Orchestra Suite No 3: Air Bach, Johann Sebastian
Symphonic Serenade Op39 Korngold, Erich Wolfgang
Ouverture No 1 in B flat Veracini, Francesco
Welsh Rhapsody German, Edward
La Valse Ravel, Maurice
Marriage of Figaro: "Voi che sapete" Mozart, Wolfgang Amadeus
Symphony No 3 in A minor Op56 "Scottish" Mendelssohn, Felix
Symphony No  50 in C Haydn, Joseph
Armida Overture Haydn, Joseph
Coppelia: Act I: Mazurka Delibes, Leo
La Plus que Lente Debussy, Claude
Violin Concerto No 5 in A K219 Mozart, Wolfgang Amadeus
American Symphonette No 2 Gould, Morton
Symphony No 2 "Sinfonia India" Chavez, Carlos
Marche Slav Op31 Tchaikovsky, Peter Ilych
Piano Trio No 5 in E Op83 Hummel, Johann Nepomuk
Fantasia and Fugue in C minor (Bach) Elgar, Edward
Fils-Rival Overture Bortnyansky, Dmitri
Damsel in Distress Suite Gershwin, George
Fantasia on Polish Airs in A Op13 Chopin, Frederic
Pictures at an Exhibition Mussorgsky, Modest
Three Idylls H67 Bridge, Frank
Somerset Rhapsody Op21 No2 Holst, Gustav
Lute Concerto RV93 in D Vivaldi, Antonio
Piano Concerto No 26 in D K537 "Coronation" Mozart, Wolfgang Amadeus
Slavonic Rhapsody Op45 No2 in G minor Dvorak, Antonin
La Bella Capricciosa Op55 Hummel, Johann Nepomuk
String Quartet Op 6 No1 in D Boccherini, Luigi
Macbeth Verdi, Giuseppe
Lento in C Op6 No8 Sor, Fernando
Konzertstueck in F minor Op79 Weber, Carl Maria von
Variations on "Ein Maedchen oder Weibchen" Op66 Beethoven, Ludwig van
Sonatensatz in C minor Brahms, Johannes
Leonore Overture No 1 Op138 Beethoven, Ludwig van
Beau Brummel: Minuet Elgar, Edward
Peer Gynt Suite No 1 Op46 Grieg, Edvard
Liebesfreud (Kreisler) Rachmaninov, Sergei
Dectet for winds Op14 Enescu, Georges
Soeur Monique Couperin, Francois
Parthia in E flat Stamitz, Carl
Harp Concerto in E flat Op15 Dussek, Jan Ladislav
Orchestral Suite No 2 in B minor BWV1067 Bach, Johann Sebastian
Orfeo ed Euridice: "Che faro senza Euridice?" Gluck, Christoph Willibald von
Paris Quartets: No 9 Quartet No 3 Telemann, Georg Philipp
Piano Sonata No 21 in C Op53 "Waldstein" Beethoven, Ludwig van
Symphonic Dances: No2 Allegretto grazioso Grieg, Edvard
Serenata for Strings Turina, Joaquin
Piano Trio WoO6 in C Clementi, Muzio
Prince Igor: Polovetsian Dances Borodin, Alexander
String Trio Op201 Hovhaness, Alan
Concerto RV569 in F Vivaldi, Antonio
Symphonic Variations Wallace, William
Piano Sonata No 18 in E flat Op31 No3 "Hunt" Beethoven, Ludwig van
Trio Sonata BWV1038 in G Bach, Johann Sebastian
Symphony No 2 in D Op36 Beethoven, Ludwig van
Fantasia on a Theme by Thomas Tallis Vaughan Williams, Ralph
41. Symphony No 3 in E flat Op55 "Eroica" Beethoven, Ludwig van
Palm Leaf Rag Joplin, Scott
Suite Provencal (8) Milhaud, Darius
Gayane Suite Khachaturian, Aram
Piano Sonatas H16: No20 in C minor Haydn, Joseph
Petite Suite (4) Debussy, Claude
From Heaven on High/Angels We have Heard on High arr. Penticoff
A spotless rose (1919) Howells, Herbert
Violin Concerto in E minor Op64 Mendelssohn, Felix
Slavonic Dances Op72: No3 in F Dvorak, Antonin
Walkuere: Magic Fire Music Wagner, Richard
Of Thee I Sing Overture Gershwin, George
Don Pasquale Donizetti, Gaetano
Nordic Melodies Op63 Grieg, Edvard
Slavonic Dances Op46: No2 in E minor Dvorak, Antonin
String Symphony No  4 in C minor Mendelssohn, Felix
Sinfonia in E flat Myslivecek, Josef
Much Ado about Nothing Overture Op164 Castelnuovo-Tedesco, Mario
Spoon River Grainger, Percy
Trio Sonata in G minor "Astree" Couperin, Francois
Two Pushkin Waltzes Prokofiev, Serge
Nursery Suite Elgar, Edward
Paris Quartets: No 2 Concerto No 2 Telemann, Georg Philipp
Barcarolle in F sharp Op60 Chopin, Frederic
Scene with Cranes Op44 No2 Sibelius, Jean
Symphony No 100 in G "Military" Haydn, Joseph
A Midsummer Nights Dream Op108 Castelnuovo-Tedesco, Mario
Symphony Op3 No4 in B flat Bach, Johann Christian
Symphony No 2 in D Op73 Brahms, Johannes
Slavonic Dances Op72: No7 in C Dvorak, Antonin
Lo, How a Rose Eer blooming Traditional
Brandenburg Concerto No 1 in F BWV1046 Bach, Johann Sebastian
Christmas Overture Nicolai, Otto
Romance No 1 in G Op40 Beethoven, Ludwig van
Fantasia K397 in D minor Mozart, Wolfgang Amadeus
Preludes: No2 Gershwin, George
Brandenburg Concerto No 3 in G BWV1048 Bach, Johann Sebastian
WTC BWV847 Prelude and Fugue in C minor Bach, Johann Sebastian
Symphony No  45 in F sharp minor "Farewell" Haydn, Joseph
6. Adagio for Strings Op11 No2 Barber, Samuel
Violin Sonata RV6 in C minor Vivaldi, Antonio
Concerto for Two Flutes in G Cimarosa, Domenico
Symphonic Poem No 3 "Les Preludes" Liszt, Franz
Hansel and Gretel: Orchestral Fantasy Humperdinck, Engelbert
On the Beautiful, Blue Danube Op314 Strauss, Johann Jr
Carnival of the Animals: The Swan Saint-Saens, Camille
Violin Concerto in E Tartini, Giuseppe
String Quartet D 87 in E flat Schubert, Franz
Pieces  for Strings Copland, Aaron
La Clemenza di Tito Overture Mozart, Wolfgang Amadeus
Symphony No 67 in G Cannabich, Christian
Violin Concerto RV324 in G minor Vivaldi, Antonio
Cello Sonata No 5 in D Op102 No2 Beethoven, Ludwig van
Marriage of Figaro Overture Mozart, Wolfgang Amadeus
Sonata K162 in E Scarlatti, Domenico
Symphony No  20 in C Haydn, Joseph
Wind Quintet Op 99 No2 in F minor Reicha, Antonin
Piano Sonatas H16: No 4 in D Haydn, Joseph
12 Variations in F major on "Ein Mdchen oder ein Weibchen" from Mozarts The Magic Flute, Op. 66 (1796) Beethoven, Ludwig van
Hungarian Rhapsody No  4 Liszt, Franz
St Pauls Suite Op29 No2 Holst, Gustav
Symphony No 13 in E flat Baguer, Carlos
Nocturne Op63 No6 in D flat Faure, Gabriel
Karadec Suite dIndy, Vincent
Shenandoah Tomlinson, Ernest
Symphony No 6 in F Op68 "Pastoral" Beethoven, Ludwig van
Barber of Seville Overture Rossini, Gioacchino
Ariodante: Ballet Music (Act 2) (5) Handel, George Frideric
"Staendchen" D957 No4 Schubert, Franz
Symphony No 6 in B minor Op74 "Pathetique" Tchaikovsky, Peter Ilych
Sonata RV 42 in G minor Vivaldi, Antonio
Alessandro Severo Overture Handel, George Frideric
Suite No 15 in D minor Handel, George Frideric
Oberon Overture Weber, Carl Maria von
Brandenburg Concerto No 3 in G BWV1048 Bach, Johann Sebastian
Liebesleid Kreisler, Fritz
Rumanian Folk Dances Op56 Bartok, Bela
Variations (12) K353 in E flat on "La belle francoise" Mozart, Wolfgang Amadeus
Invocacion y Danza Rodrigo, Joaquin
Ruins of Athens Overture Op113 Beethoven, Ludwig van
Fledermaus Overture Strauss, Johann Jr
Symphony Op37 No3 in D minor G517 Boccherini, Luigi
Metamorphoseon Respighi, Ottorino
Rondo Capriccioso in E Op14 Mendelssohn, Felix
Three Sisters Suite (3) Walton, William
Fantaisie-Impromptu in C sharp minor Op66 Chopin, Frederic
Don Juan Op20 Strauss, Richard
Symphony No 8 in G Op88 Dvorak, Antonin
Billy the Kid Suite Copland, Aaron
Serenade for Small Orchestra Arnold, Malcolm
Wessex Suite (3) Whitlock, Percy
Polonaise-Fantaisie in A flat Op61 Chopin, Frederic
Music for Movies Copland, Aaron
Clarinet Concertino in E flat Op26 Weber, Carl Maria von
Lodoiska Overture Cherubini, Luigi
Faust: Mephisto Waltz No 1 Liszt, Franz
Concerti Grossi Op5: No 8 in E minor Geminiani, Francesco
La Couperin Couperin, Francois
Nocturnes Op48: No1 in C minor Chopin, Frederic
Mefistofele Boito, Arrigo
The Path Across the Moors Butterworth, Arthur
Alexanders Feast: "Behold, a ghastly band" Handel, George Frideric
Variations on a Theme of Chopin Op22 Rachmaninov, Sergei
Guitar Quintet G445 in D minor Boccherini, Luigi
Fantasia on Polish Airs in A Op13 Chopin, Frederic
Guitar Concerto No 3 in F Op70 Giuliani, Mauro
Poet and Peasant Overture Suppe, Franz von
Pomp and Circumstance Marches Op39: No2 in A minor Elgar, Edward
Variations (12) on a Theme of Schubert Op19 Leone, Sinigaglia
Ella-Polka Op160 Strauss, Johann Jr
Norwegian Dances Op35: No3 in G Grieg, Edvard
Romances Op94 Schumann, Robert
Faust: Mephisto Waltz No 1 Liszt, Franz
Fanfares: No 1 Olympic Theme Arnaud, Leo
Divertimento Hob.V:3 in B minor Haydn, Joseph
Three Hymn Tunes Op23b Kvandal, Johan
Symphony No 2 in C minor Op17 "Little Russian" Tchaikovsky, Peter Ilych
King Arthur: Chaconne Purcell, Henry
Symphony in D, Op45 Boccherini, Luigi
LAssunzione della Beata Vargine Overture Scarlatti, Alessandro
String Quartet Op 33 No6 in D Haydn, Joseph
Introduction and Rondo Capriccioso Op28 Saint-Saens, Camille
Piano Sonata No 14 in C sharp minor Op27 No2 "Moonlight" Beethoven, Ludwig van
Swan Lake Suite Tchaikovsky, Peter Ilyich
Ballet Suite No 1 Shostakovich, Dmitri
Symphony No 40 in G minor K550 Mozart, Wolfgang Amadeus
Trojans at Carthage: Royal Hunt and Storm Berlioz, Hector
Septet in E flat Op20 Beethoven, Ludwig van
Elegie No 1 Liszt, Franz
Canon in D Pachelbel, Johann
Symphony No 68 in B flat Cannabich, Christian
Slaven-Potpourri Op39 Strauss, Johann Jr
Violin Concerto Op 6 No3 RV318 Vivaldi, Antonio
Piano Sextet in D Op110 Mendelssohn, Felix
Mouvement Symphonique No 1 "Pacific 231" Honegger, Arthur
Overture "The School for Scandal" Op5 Barber, Samuel
Salut dAmour Op12 Elgar, Edward
Violin Concerto No 1 in B flat K207 Mozart, Wolfgang Amadeus
Guitar Quartet No 15 Paganini, Nicolo
Prelude Op45 in C sharp minor Chopin, Frederic
Villanelle Dukas, Paul
Variations on "La stessa, la stessissima" WoO73 Beethoven, Ludwig van
Romantic Suite Op22 Wiren, Dag
String Quartet Op 20 No1 in E flat Haydn, Joseph
Violin Concerto in E minor Op64 Mendelssohn, Felix
Le Tombeau de Couperin (4) Ravel, Maurice
Concerto for Three Violins BWV1064 in D Bach, Johann Sebastian
Hungarian Sketches Bartok, Bela
Les Barricades Mysterieuses Couperin, Francois
Partita in No  9 in D Rosetti, Antonio
Violin Concerto in A minor Tartini, Giuseppe
Symphonic Scherzo Bax, Arnold
Sinfonia RV169 in B minor "Al Santo Sepolcro" Vivaldi, Antonio
Concerto No  7 Muffat, Georg
Symphony No 1 in B flat Op38 "Spring" Schumann, Robert
Candide Overture Bernstein, Leonard
62. Magic Flute Overture Mozart, Wolfgang Amadeus
"The Holly and the Ivy" Davies, Henry Walford
March K189 in D Mozart, Wolfgang Amadeus
Songs without Words Op 19: No1 in E "Sweet Memories" Mendelssohn, Felix
Dance Overture Zador, Eugene
William Tell Rossini, Gioachino
Concerto RV117 in C Vivaldi, Antonio
Hungarian Dance No 19 Brahms, Johannes
Concerto for Oboe and Violin BWV1060 Bach, Johann Sebastian
Les Francs-juges Overture Op3 Berlioz, Hector
Pictures at an Exhibition: Gnomus Mussorgsky, Modest
Concerto RV566 in D minor Vivaldi, Antonio
Violin Concerto in F Telemann, Georg Philipp
Overture "The School for Scandal" Op5 Barber, Samuel
Symphony No  68 in B flat Haydn, Joseph
Violin Concerto in A minor Telemann, Georg Philipp
Passacalle a 3 Falconieri, Andrea
The Holly and the Ivy Traditional
"Wachet auf" (Bach) Busoni, Ferruccio
Concerto Grosso No 1 in B flat Alwyn, William
Violin Sonata RV17a in E minor Vivaldi, Antonio
Preludes Op32: No 5 in G Rachmaninov, Sergei
String Quartet K160 in E flat Mozart, Wolfgang Amadeus
Piano Sonata No 3 in F minor Op5 Brahms, Johannes
Concerto for Flute and Oboe in C Salieri, Antonio
Piano Quintet in F minor Op34 Brahms, Johannes
Suite for Trumpet in D Telemann, Georg Philipp
Suite in F minor BWV823 Bach, Johann Sebastian
Sonata for Strings Op4 No4 in F Leclair, Jean-Marie
Hungarian Rhapsody No 6 in D flat Liszt, Franz
Night on Bald Mountain Mussorgsky, Modest
Symphony No 26 in E flat (Perger 17) Haydn, Michael
Marriage of Figaro: "Dove sono" Mozart, Wolfgang Amadeus
Hans Heiling Overture Marschner, Heinrich August
Concerto Grosso Op7 No4 in D minor Geminiani, Francesco
Rosamunde Overture Schubert, Franz
Pavane for a Dead Princess Ravel, Maurice
Romeo and Juliet Tchaikovsky, Peter Ilych
Symphony No 11 in D Haydn, Michael
Sonata K481 in F minor Scarlatti, Domenico
Sonata RV  2 in C Vivaldi, Antonio
Preludes Op83: No5 Allegro Mosso Giuliani, Mauro
Symphony No  28 in A Haydn, Joseph
Symphony No  1 in E flat Haydn, Michael
Sonata in G minor Muffat, Georg
Pieces Op33: No2 Wild Dance Weigl, Karl
Flute Concerto Wq167 in B flat Bach, Carl Philipp Emanuel
Trio RV85 in G minor Vivaldi, Antonio
String Quartet No 6 in A minor Cherubini, Luigi
Cosi fan Tutte Overture Mozart, Wolfgang Amadeus
Scherzo Capriccioso Op66 Dvorak, Antonin
String Quartet Op  9 No6 in A Haydn, Joseph
Abaris Suite Rameau, Jean-Philippe
Sinfonia in D TV8 Torelli, Giuseppe
Concerti Op9: No 8 in G minor Albinoni, Tomaso
Piano Sonatina Op36 No6 in D Clementi, Muzio
Caprices Op1: No  6 in G minor Paganini, Nicolo
Hungarian Dance No  4 Brahms, Johannes
Cello Sonata No 2 in G Duport, Jean Louis
Nabucco Overture Verdi, Giuseppe
Wachet auf, ruft uns die Stimme BWV140 Bach, Johann Sebastian
Khovanshchina Prelude "Dawn" Mussorgsky, Modest
Serenade for String Orchestra Op11 Wiren, Dag
Violin Sonata in A Franck, Cesar
Ukranian Rhapsody Zhuk, Alexander
Schwarmerein (Concert Waltz) Op253 Strauss, Johann Jr
Passacaglia and Fugue BWV582 in C minor Bach, Johann Sebastian
Africa Still, William Grant
Violin Concerto RV189 in C Vivaldi, Antonio
Rheingold: Entrance of the Gods into Valhalla Wagner, Richard
La Traviata Verdi, Giuseppe
Recercadas Ortiz, Diego
Swedish Dances Op63 Bruch, Max
Every Good Thing Various
Piano Trios H15: No 7 in D Haydn, Joseph
Piano Quartet No 3 in C minor Op60 Brahms, Johannes
Three English Dances Quilter, Roger
Symphonie Espagnole Op21 Lalo, Edouard
Lute Concerto RV93 in D Vivaldi, Antonio
Piano Concerto No 2 in C minor Op18 Rachmaninov, Sergei
Violin Sonata BWV1018 in F minor Bach, Johann Sebastian
Suite No4 in D Schein, Johann Hermann
Violin Concerto RV280 in E minor Vivaldi, Antonio
Original Suite (3) Jacob, Gordon
Oboe Concerto in D minor Telemann, Georg Philipp
String Quartet Op 33 No5 in G "How Do You Do?" Haydn, Joseph
Prelude and Ground a5 Byrd, William
Summer Night: Suite from "The Duenna" Op123 Prokofiev, Serge
Bells of St Genevieve Marais, Marin
Symphony No 2 in D Op36 Beethoven, Ludwig van
String Quartet No 3 in E flat minor Op30 Tchaikovsky, Peter Ilych
Rhapsody in Blue Gershwin, George
Violin Sonata No 2 in G Weigl, Karl
String Quartet No 5 in E flat Op44 No3 Mendelssohn, Felix
Aida: "Celeste Aida" Verdi, Giuseppe
Dances (6) Kay, Ulysses
Cello Concerto in B minor Op104 Dvorak, Antonin
Springtime in Angus Coates, Eric
Piano Trio No 3 in G Op35 Hummel, Johann Nepomuk
Otello: Ballet Verdi, Giuseppe
William Tell Overture Rossini, Gioacchino
Sounds from Boston (Waltz) Strauss, Johann Jr
An English Overture Tomlinson, Ernest
